elementName,No1Coef,No2Coef,No3Coef,No4Coef,No5Coef,No6Coef,No7Coef,No8Coef,No9Coef,No10Coef,AvgCoef,MaxCoef,MinCoef,DiffMaxMinCoef,Variance,Std
R-HSA-194313,513,275,887,863,623,579,565,921,211,850,628.7,921,211,710,57555.21,239.90666935289647
R-HSA-917977,514,637,589,389,821,834,453,658,486,543,592.4,834,389,445,19764.44,140.58605905280936
R-HSA-111471,515,694,312,367,283,275,678,310,382,709,452.5,709,275,434,29143.45,170.71452779420972
R-HSA-163210,516,461,859,525,374,331,630,506,680,368,525.0,859,331,528,23623.0,153.69775535120868
R-HSA-2395516,517,681,709,619,575,778,387,451,652,604,597.3,778,387,391,12821.810000000001,113.2334314590881
R-HSA-5619056,518,470,382,778,786,502,495,798,753,822,630.4,822,382,440,26071.239999999998,161.46590971471346
R-HSA-191273,519,581,464,581,521,858,488,634,363,647,565.6,858,363,495,15882.84,126.0271399342221
R-HSA-1296052,520,945,961,909,782,873,657,939,876,451,791.3,961,451,510,30947.01,175.91762276702127
R-HSA-5652227,521,770,590,648,645,342,667,851,857,444,633.5,857,342,515,25278.65,158.99260989115186
R-HSA-611105,522,456,398,626,442,333,655,379,639,692,514.2,692,333,359,15278.76,123.60728133892437
R-HSA-2408517,523,358,370,524,472,256,559,450,231,229,397.2,559,229,330,14459.359999999997,120.24707896660108
R-HSA-209905,524,540,800,398,525,412,496,492,580,591,535.8,800,398,402,11289.36,106.25139999077659
R-HSA-156590,525,709,616,699,405,512,382,632,427,486,539.3,709,382,327,12796.01,113.11945014010632
R-HSA-3322077,526,623,488,876,233,728,841,741,895,700,665.1,895,233,662,37840.490000000005,194.52632212633847
R-HSA-4720475,527,753,599,888,922,569,390,739,917,773,707.7,922,390,532,29417.409999999996,171.5150430720291
R-HSA-9036092,528,562,465,533,752,639,617,472,662,803,603.3,803,465,338,11558.41,107.51004604221878
R-HSA-112308,529,625,733,781,866,748,701,820,777,609,718.9,866,529,337,9741.49,98.69898682357383
R-HSA-196819,530,569,512,850,400,714,463,404,510,328,528.0,850,328,522,21653.0,147.14958375748128
R-HSA-354194,531,292,278,490,315,375,421,726,679,597,470.4,726,278,448,23346.440000000002,152.79541877949092
R-HSA-430039,532,537,874,867,529,742,445,839,366,428,615.9,874,366,508,34312.090000000004,185.23522883080315
R-HSA-196836,533,617,391,712,310,730,812,673,792,441,601.1,812,310,502,27440.889999999996,165.6529202881736
R-HSA-5609976,534,801,314,780,876,369,444,667,866,676,632.7,876,314,562,38315.409999999996,195.74322465924587
R-HSA-5579027,535,628,354,592,647,826,558,778,349,877,614.4,877,349,528,28997.839999999997,170.28752156279683
R-HSA-209968,536,509,643,614,396,339,489,459,492,713,519.0,713,339,374,11518.4,107.32380910124277
R-HSA-879518,537,798,735,427,351,945,899,902,609,462,666.5,945,351,594,42786.05,206.84789097305296
R-HSA-8853383,538,598,750,568,555,574,468,712,694,613,607.0,750,468,282,6855.6,82.7985507119539
R-HSA-196807,539,675,411,892,430,746,726,564,539,332,585.4,892,332,560,27113.239999999998,164.66098505717738
R-HSA-1299308,540,732,747,682,887,783,392,802,632,366,656.3,887,366,521,27336.609999999997,165.3378662013031
R-HSA-5602410,541,315,689,705,296,494,292,872,321,748,527.3,872,292,580,42304.409999999996,205.68035880948867
R-HSA-205017,542,215,794,630,717,932,283,248,537,535,543.3,932,215,717,51447.61,226.8206560258567
R-HSA-192456,543,672,654,759,386,570,707,430,763,529,601.3,763,386,377,15526.809999999998,124.60662101188683
R-HSA-210993,544,527,330,157,440,245,683,277,274,255,373.2,683,157,526,25137.559999999998,158.54828917399266
R-HSA-2408499,545,658,810,829,492,595,605,413,442,672,606.1,829,413,416,17938.89,133.93614150034335
R-HSA-1614558,546,607,824,512,512,814,661,554,388,638,605.6,824,388,436,16633.640000000003,128.97146971326643
R-HSA-1296067,547,733,786,522,668,522,852,924,409,533,649.6,924,409,515,25673.44,160.22933564113657
R-HSA-1655829,548,301,687,690,243,251,314,721,464,243,446.2,721,243,478,36286.16,190.48926478938387
R-HSA-4793954,549,666,825,936,872,580,813,606,853,805,750.5,936,549,387,16979.85,130.30675347041688
R-HSA-432142,550,839,798,467,375,451,675,327,852,408,574.2,852,327,525,36320.56,190.57953720166287
R-HSA-5679090,551,422,283,873,364,800,466,535,386,427,510.7,873,283,590,32296.010000000002,179.71090673634697
R-HSA-2408552,552,378,710,470,321,456,516,419,435,590,484.7,710,321,389,11336.609999999997,106.47351783424833
R-HSA-70688,553,889,785,310,391,392,597,391,683,889,588.0,889,310,579,42366.0,205.83002696399765
R-HSA-5660724,554,357,497,828,775,365,766,715,716,799,637.2,828,357,471,28960.760000000002,170.17861205216124
R-HSA-5579000,555,430,620,317,419,648,802,862,462,836,595.1,862,317,545,33042.689999999995,181.77648362755838
R-HSA-1614603,556,786,828,531,474,470,365,512,714,887,612.3,887,365,522,28287.410000000003,168.18861435899876
R-HSA-203641,557,841,706,811,403,797,371,357,475,637,595.5,841,357,484,32158.65,179.32833016564896
R-HSA-5657560,558,596,628,267,657,697,411,792,339,693,563.8,792,267,525,26236.159999999996,161.97580066170377
R-HSA-5688849,559,426,404,344,494,394,864,814,373,483,515.5,864,344,520,29888.85,172.88392059413738
R-HSA-372708,560,410,352,655,291,747,327,350,715,517,492.4,747,291,456,26068.44,161.45723892102205
R-HSA-2408508,561,168,164,583,667,163,491,427,190,112,352.6,667,112,555,40997.439999999995,202.47824574506762
R-HSA-1299316,562,838,923,702,750,744,406,795,673,384,677.7,923,384,539,28333.01,168.32412186017783
R-HSA-139853,563,721,844,865,586,680,885,708,468,338,665.8,885,338,547,28802.76,169.71375901794173
R-HSA-2473224,564,380,901,905,300,922,613,890,640,281,639.6,922,281,641,59895.43999999999,244.73544900565588
R-HSA-5619079,565,421,402,766,736,548,587,566,708,795,609.4,795,402,393,17135.64,130.90317032066108
R-HSA-418359,566,822,531,818,473,686,855,692,617,497,655.7,855,473,382,17961.21,134.01943888854333
R-HSA-4717374,567,440,344,683,847,401,616,617,311,588,541.4,847,311,536,24959.439999999995,157.98556896121872
R-HSA-112303,568,649,814,797,888,841,814,846,892,370,747.9,892,370,522,25478.69,159.620456082546
R-HSA-426048,569,868,724,800,292,279,926,267,280,592,559.7,926,267,659,62945.41000000001,250.88923850974558
R-HSA-1170546,570,558,611,870,271,754,419,294,172,547,506.6,870,172,698,43279.64,208.03759275669387
R-HSA-1368082,571,570,679,621,413,513,505,675,603,419,556.9,679,413,266,7980.490000000001,89.33358830809384
R-HSA-8874211,572,376,459,528,281,543,284,279,424,593,433.9,593,279,314,13906.49,117.92578174428185
R-HSA-71182,573,703,866,627,544,309,553,416,271,318,518.0,866,271,595,32723.0,180.89499716686473
R-HSA-2161517,574,773,569,838,328,373,315,538,503,566,537.7,838,315,523,27054.410000000003,164.48224828229945
R-HSA-8852405,575,355,566,646,465,852,901,922,883,496,666.1,922,355,567,38714.89,196.76099715136635
R-HSA-71403,576,633,827,518,477,338,400,558,770,858,595.5,858,338,520,28071.65,167.54596384276167
R-HSA-75205,577,929,521,756,764,637,608,469,884,474,661.9,929,469,460,24305.29,155.9015394407637
R-HSA-5619101,578,312,426,769,806,480,643,683,726,699,612.2,806,312,494,23202.760000000002,152.32452199170035
R-HSA-5656121,579,439,243,265,633,514,281,280,334,348,391.6,633,243,390,17863.64,133.65492882793362
R-HSA-1855196,580,441,892,328,778,690,493,570,615,434,582.1,892,328,564,26163.890000000003,161.7525579395887
R-HSA-1296025,581,779,605,547,643,877,733,791,847,472,687.5,877,472,405,16881.45,129.9286342574261
R-HSA-4687000,582,829,919,854,886,808,282,648,769,779,735.6,919,282,637,32425.840000000004,180.0717634722335
R-HSA-5690338,583,489,458,823,297,764,378,337,748,526,540.3,823,297,526,31140.01,176.465322372414
R-HSA-209931,584,546,713,569,421,302,556,425,575,717,540.8,717,302,415,14957.560000000001,122.30110383802757
R-HSA-5683678,585,517,274,559,628,668,384,345,848,465,527.3,848,274,574,25903.61,160.94598472779617
R-HSA-202430,586,212,802,219,210,243,230,184,265,248,319.9,802,184,618,37777.89,194.36535185058062
R-HSA-5083628,587,938,332,941,956,947,954,934,952,962,850.3,962,332,630,41498.21,203.7110944450498
R-HSA-418990,588,741,811,848,490,756,588,855,593,585,685.5,855,490,365,15482.65,124.42929719322535
R-HSA-112122,589,419,836,694,307,453,612,899,562,458,582.9,899,307,592,31310.090000000004,176.94657385776082
R-HSA-5683826,590,752,233,339,398,213,385,523,478,313,422.4,752,213,539,25057.640000000003,158.2960517511413
R-HSA-3656234,591,528,313,594,724,300,810,857,320,767,580.4,857,300,557,40564.240000000005,201.40566029781786
R-HSA-5619071,592,573,439,527,650,425,552,725,622,874,597.9,874,425,449,15861.289999999999,125.94161345639495
R-HSA-6798163,593,904,667,436,733,348,610,519,504,814,612.8,904,348,556,26507.760000000002,162.81203886690935
R-HSA-140834,594,880,622,792,369,413,681,700,841,476,636.8,880,369,511,28058.96,167.5080893569024
R-HSA-5683371,595,531,360,351,641,703,402,559,545,522,520.9,703,351,352,12410.29,111.4014811391662
R-HSA-71240,596,850,725,297,394,711,451,394,543,931,589.2,931,297,634,40098.76,200.24674778882178
R-HSA-5365859,597,664,138,331,268,218,229,633,834,469,438.1,834,138,696,49458.89,222.39354756826916
R-HSA-73614,598,619,837,487,327,318,550,508,690,684,561.8,837,318,519,23488.359999999997,153.2591269712835
R-HSA-211163,599,554,954,597,502,759,457,762,718,405,630.7,954,405,549,25154.41,158.60141865695905
R-HSA-5660862,600,370,441,693,756,566,653,731,355,843,600.8,843,355,488,25135.96,158.5432433123531
R-HSA-5619083,601,444,396,535,451,555,674,534,785,896,587.1,896,396,500,22441.29,149.80417217153868
R-HSA-5657562,602,768,349,266,548,584,395,592,303,759,516.6,768,266,502,29176.840000000004,170.81229463946676
R-HSA-428930,603,396,291,629,401,284,828,491,392,639,495.4,828,284,544,27664.24,166.3257045678749
R-HSA-418457,604,872,789,474,694,594,915,346,348,352,598.8,915,346,569,42320.36,205.7191289112415
R-HSA-888590,605,725,729,798,614,360,890,557,923,855,705.6,923,360,563,27308.04,165.2514447743196
R-HSA-1855229,606,771,309,544,701,249,645,358,455,425,506.3,771,249,522,27493.810000000005,165.81257491517343
R-HSA-3656244,607,624,258,320,929,406,348,858,281,415,504.6,929,258,671,51690.840000000004,227.35619630878767
R-HSA-5579010,608,756,492,589,517,829,490,894,299,723,619.7,894,299,595,29590.010000000002,172.0174700430163
R-HSA-75896,609,361,392,649,552,788,806,344,421,687,560.9,806,344,462,27280.889999999996,165.16927680413207
R-HSA-500753,610,739,658,750,602,524,394,556,797,848,647.8,848,394,454,17290.16,131.4920529918063
R-HSA-381676,611,988,990,903,975,287,973,981,189,991,788.8,991,189,802,88280.56,297.12044695712206
R-HSA-181429,612,805,714,587,615,397,634,859,867,304,639.4,867,304,563,30838.640000000003,175.60933915939665
R-HSA-430116,613,550,705,670,363,572,911,382,779,804,634.9,911,363,548,28126.889999999996,167.71073310912453
R-HSA-210991,614,609,671,513,759,923,359,915,513,397,627.3,923,359,564,34112.81,184.69653488899027
R-HSA-975634,615,193,261,259,453,306,718,253,249,309,361.6,718,193,525,27899.04,167.03005717534793
R-HSA-73621,616,683,647,534,319,410,442,434,681,553,531.9,683,319,364,14368.49,119.86863643172053
R-HSA-8963901,617,600,816,484,460,859,807,577,572,790,658.2,859,460,399,19347.16,139.09406888864817
R-HSA-2160456,618,680,650,698,624,599,528,433,335,802,596.7,802,335,467,16339.810000000001,127.82726626193647
R-HSA-1855156,619,807,499,707,702,303,741,316,780,454,592.8,807,303,504,31720.760000000002,178.10322849403937
R-HSA-5619094,620,350,526,700,853,422,644,810,713,771,640.9,853,350,503,24538.69,156.6483003418805
R-HSA-5609974,621,802,320,786,653,377,557,607,787,662,617.2,802,320,482,24453.160000000003,156.37506195042738
R-HSA-1299361,622,608,898,785,865,700,396,655,773,423,672.5,898,396,502,25713.85,160.35538656371978
R-HSA-1300645,623,466,886,378,832,687,476,537,585,690,616.0,886,378,508,23606.8,153.64504547820604
R-HSA-379401,624,368,690,913,424,861,838,354,596,447,611.5,913,354,559,39882.85,199.70691024599023
R-HSA-163680,625,883,860,450,679,361,652,643,657,354,616.4,883,354,529,29980.440000000002,173.14860669378777
R-HSA-8848584,626,314,374,459,630,557,673,652,466,796,554.7,796,314,482,20006.21,141.44331019882134
R-HSA-2206281,627,898,803,538,879,904,430,892,391,785,714.7,904,391,513,36535.21,191.14185831470823
R-HSA-433692,628,717,848,686,761,851,739,410,422,386,644.8,851,386,465,28512.559999999998,168.85662557329516
R-HSA-5579032,629,835,602,570,441,662,750,747,430,673,633.9,835,430,405,15294.09,123.66927670201682
R-HSA-4043916,630,339,340,729,735,418,636,704,592,564,568.7,735,339,396,20828.609999999997,144.32120426326824
R-HSA-2534343,631,599,897,692,873,705,784,706,465,574,692.6,897,465,432,16143.439999999999,127.05683767511294
R-HSA-5661182,632,471,438,732,651,496,777,662,500,882,624.1,882,438,444,19363.890000000003,139.1541950499517
R-HSA-8875878,633,337,649,897,606,321,904,818,782,373,632.0,904,321,583,45309.8,212.86098750123284
R-HSA-8981373,634,668,538,787,387,649,615,504,566,504,585.2,787,387,400,10998.56,104.87401966168741
R-HSA-5632681,635,832,457,286,393,740,454,611,526,278,521.2,832,278,554,30504.559999999998,174.6555467198222
R-HSA-3134975,636,959,273,740,967,828,929,932,948,758,797.0,967,273,694,41982.2,204.8955831637178
R-HSA-4549356,637,614,472,817,627,830,805,736,878,635,705.1,878,472,406,14723.689999999999,121.34121311409409
R-HSA-5579012,638,825,482,431,505,696,583,893,395,721,616.9,893,395,498,25274.289999999997,158.97889797076843
R-HSA-9027604,639,648,744,551,495,658,507,647,292,923,610.4,923,292,631,25032.04,158.2151699427081
R-HSA-5579006,640,877,416,507,662,558,338,580,365,756,569.9,877,338,539,26598.689999999995,163.09104819088017
R-HSA-201722,641,202,957,658,197,911,880,180,273,849,574.8,957,180,777,96740.76,311.03176686634436
R-HSA-1299503,642,663,889,602,863,695,437,649,811,407,665.8,889,407,482,23489.56,153.26304185941243
R-HSA-4720489,643,487,921,840,859,854,693,497,793,844,743.1,921,487,434,21812.29,147.6898439297706
R-HSA-5579030,644,847,559,515,604,758,800,771,253,719,647.0,847,253,594,27855.2,166.89877171507285
R-HSA-181430,645,629,742,675,558,385,474,811,863,551,633.3,863,385,478,19752.21,140.5425558327441
R-HSA-5578775,646,500,815,623,690,465,589,479,940,905,665.2,940,465,475,26607.160000000003,163.11701321444065
R-HSA-5602498,647,549,734,318,306,516,368,887,436,686,544.7,887,306,581,33568.61,183.2173845463361
R-HSA-5682113,648,634,415,350,635,731,432,380,666,644,553.5,731,350,381,17986.45,134.11357127449855
R-HSA-5619048,649,576,395,714,684,466,535,833,517,901,627.0,901,395,506,23172.4,152.2248337164472
R-HSA-73843,650,498,865,572,362,664,335,591,703,862,610.2,865,335,530,29317.159999999996,171.22254524448581
R-HSA-199220,651,571,532,399,317,832,440,703,723,429,559.7,832,317,515,24671.81,157.0726265139792
R-HSA-3229121,652,684,449,255,595,766,341,897,444,920,600.3,920,255,665,46119.21000000001,214.75383582138878
R-HSA-5619061,653,519,570,593,729,471,337,781,536,886,607.5,886,337,549,23086.05,151.94094247437062
R-HSA-420029,654,730,773,945,674,926,374,951,675,431,713.3,951,374,577,36061.61,189.8989468111922
R-HSA-70350,655,782,871,574,342,540,809,322,896,464,625.5,896,322,574,40100.45,200.25096753823686
R-HSA-9018677,656,304,873,496,660,769,866,563,613,892,669.2,892,304,588,31792.96,178.3058047288422
R-HSA-5619060,657,308,405,773,767,464,697,414,678,651,581.4,773,308,465,25208.239999999998,158.77103010310162
R-HSA-2161541,658,679,774,428,437,479,379,421,858,515,562.8,858,379,479,25150.760000000002,158.58991140674743
R-HSA-1296053,659,632,601,669,491,519,685,532,359,480,562.7,685,359,326,9812.61,99.05861900915033
R-HSA-264642,660,813,581,801,556,374,783,630,481,582,626.1,813,374,439,18480.489999999998,135.94296598206174
R-HSA-8963678,661,865,552,893,344,678,524,406,839,742,650.4,893,344,549,32901.44,181.38754091723058
R-HSA-380615,662,391,754,822,432,903,646,483,297,786,617.6,903,297,606,37967.03999999999,194.85132794004764
R-HSA-427652,663,738,941,415,813,617,591,511,864,379,653.2,941,379,562,31741.359999999997,178.16105073780855
R-HSA-5688031,664,486,399,313,447,402,632,826,456,610,523.5,826,313,513,21688.85,147.27134819780798
R-HSA-191859,665,842,767,843,528,919,842,473,584,724,718.7,919,473,446,20610.010000000002,143.56186819625887
R-HSA-2892245,666,909,677,342,378,792,771,744,796,617,669.2,909,342,567,29927.360000000004,172.99526005067307
R-HSA-3560796,667,593,254,440,833,806,664,777,731,718,648.3,833,254,579,28976.01,170.22341202079107
R-HSA-111367,668,854,615,604,384,641,692,429,610,697,619.4,854,384,470,16116.84,126.95211695753639
R-HSA-210500,669,815,632,772,536,426,799,873,458,311,629.1,873,311,562,32531.29,180.3643257409846
R-HSA-450513,670,893,726,519,339,581,665,854,686,559,649.2,893,339,554,23527.96,153.38826552249685
R-HSA-71262,671,795,523,550,506,725,651,388,471,737,601.7,795,388,407,15888.210000000001,126.04844306852823
R-HSA-426486,672,561,646,352,478,768,819,378,719,359,575.2,819,352,467,27676.96,166.36393840012323
R-HSA-5619049,673,354,511,402,710,499,635,815,594,711,590.4,815,354,461,19415.640000000003,139.34001578871735
R-HSA-212676,674,474,776,877,415,376,688,417,383,873,595.3,877,376,501,37608.81,193.92991001905816
R-HSA-5688890,675,678,380,282,765,446,881,730,396,622,585.5,881,282,599,34803.25,186.55629177275154
R-HSA-4043911,676,453,383,549,827,481,502,657,880,586,599.4,880,383,497,23421.04,153.03934134724966
R-HSA-936837,677,794,797,718,337,454,860,526,550,563,627.6,860,337,523,25611.04,160.03449628127055
R-HSA-392023,678,669,635,689,330,817,602,530,582,401,593.3,817,330,487,18436.010000000002,135.77926940442714
R-HSA-1299344,679,745,683,580,864,835,422,589,701,385,648.3,864,385,479,22437.809999999998,149.79255655739374
R-HSA-2243919,680,631,929,576,900,388,843,882,555,643,702.7,929,388,541,28809.610000000004,169.7339388572598
R-HSA-5619077,681,588,377,687,577,654,566,635,697,729,619.1,729,377,352,9223.089999999998,96.03691998393117
R-HSA-5619062,682,555,477,591,563,526,506,627,636,868,603.1,868,477,391,11339.289999999999,106.48610237960632
R-HSA-982772,683,610,348,311,906,916,477,889,318,864,632.2,916,311,605,58500.76000000001,241.86930355049194
R-HSA-5688399,684,618,757,277,706,457,529,686,447,792,595.3,792,277,515,24053.21,155.09097330276833
R-HSA-446388,685,707,727,571,704,892,835,935,620,554,723.0,935,554,381,15040.0,122.63767773404713
R-HSA-5362798,686,790,717,391,244,628,386,418,522,442,522.4,790,244,546,27813.639999999996,166.77421863105818
R-HSA-5578996,687,512,422,425,422,544,518,885,300,753,546.8,885,300,585,28549.76,168.96674228971807
R-HSA-5619098,688,484,485,720,600,531,710,682,688,762,635.0,762,484,278,9414.8,97.02989230129032
R-HSA-380994,689,746,681,438,276,433,328,366,408,528,489.3,746,276,470,24315.010000000002,155.9327098462667
R-HSA-5579017,690,560,480,334,329,796,473,599,362,744,536.7,796,329,467,26015.41,161.2929322692101
R-HSA-2214320,691,647,832,553,944,460,914,874,404,498,681.7,944,404,540,36020.21,189.78991016384407
R-HSA-8942233,692,788,489,799,811,231,560,336,354,831,589.1,831,231,600,46039.69,214.56861373462803
R-HSA-189483,693,483,766,898,372,538,393,361,540,636,568.0,898,361,537,28915.2,170.04470000561616
R-HSA-5619052,694,341,505,760,815,461,436,694,739,739,618.4,815,341,474,24707.640000000003,157.1866406537146
R-HSA-5579011,695,900,432,371,404,500,604,759,255,811,573.1,900,255,645,40971.28999999999,202.41366060619524
R-HSA-8866423,696,496,930,433,793,515,817,616,893,521,671.0,930,433,497,29032.0,170.3877929899909
R-HSA-163767,697,844,849,805,547,332,714,452,525,705,647.0,849,332,517,27706.4,166.45239559705954
R-HSA-5602680,698,643,771,641,355,672,425,398,482,641,572.6,771,355,416,18711.04,136.7883035935456
R-HSA-140875,699,553,751,899,392,645,895,392,909,670,680.5,909,392,517,33536.85,183.1306910378487
R-HSA-70221,700,572,783,852,349,837,727,449,704,712,668.5,852,349,503,24231.45,155.66454316895675
R-HSA-2142700,701,646,861,395,708,860,686,565,385,761,656.8,861,385,476,25023.160000000003,158.18710440487874
R-HSA-1855184,702,602,580,439,816,340,867,323,641,541,585.1,867,323,544,30194.49,173.7656180031021
R-HSA-8963896,703,852,928,434,590,666,903,597,900,545,711.8,928,434,494,27355.96,165.3963723906906
R-HSA-1855192,704,626,660,349,795,737,871,527,425,506,620.0,871,349,522,24911.8,157.8347236827182
R-HSA-189451,705,687,651,830,489,866,577,319,607,446,617.7,866,319,547,25729.409999999996,160.40389646140144
R-HSA-9018683,706,696,906,827,500,495,754,560,448,883,677.5,906,448,458,25508.85,159.7149022477239
R-HSA-5661270,707,431,819,498,670,391,494,544,915,532,600.1,915,391,524,26517.690000000002,162.8425312994121
R-HSA-5619044,708,566,470,782,817,593,322,770,729,621,637.8,817,322,495,21895.96,147.97283534486996
R-HSA-5334118,709,927,555,911,792,888,399,272,325,387,616.5,927,272,655,60362.05,245.68689423736058
R-HSA-77588,710,667,560,625,608,603,448,789,730,929,666.9,929,448,481,15809.690000000002,125.73658974220672
R-HSA-8941237,711,763,739,584,840,626,715,374,394,780,652.6,840,374,466,22821.24,151.06700500109216
R-HSA-6783783,712,316,936,335,969,920,977,926,954,257,730.2,977,257,720,83673.15999999999,289.2631328047181
R-HSA-1296072,713,781,779,914,313,684,666,383,226,516,597.5,914,226,688,46390.65,215.38488804927798
R-HSA-5656364,714,369,483,765,831,490,539,772,474,708,614.5,831,369,462,23147.45,152.14286049631116
R-HSA-5659729,715,523,335,659,707,610,431,586,671,915,615.2,915,335,580,23512.16,153.33675358504235
R-HSA-165181,716,382,276,362,676,506,408,787,813,467,539.3,813,276,537,33525.810000000005,183.1005461488305
R-HSA-391160,717,757,753,536,488,577,527,482,401,681,591.9,757,401,356,14367.49,119.86446512624164
R-HSA-5659735,718,478,469,565,390,647,512,740,767,825,611.1,825,390,435,19812.89,140.75826796319996
R-HSA-163316,719,615,644,603,217,352,464,339,502,292,474.7,719,217,502,25860.810000000005,160.81296589516657
R-HSA-422085,720,582,543,432,318,857,447,288,633,600,542.0,857,288,569,27997.2,167.3236384973743
R-HSA-433137,721,644,917,788,784,898,863,593,827,383,741.8,917,383,534,24183.36,155.50999967847727
R-HSA-5658208,722,449,550,710,723,640,654,753,546,626,637.3,753,449,304,8501.810000000001,92.20526015363767
R-HSA-5682910,723,937,517,907,867,874,607,746,493,409,708.0,937,409,528,32885.6,181.34387224276423
R-HSA-5579020,724,866,476,644,535,631,782,775,411,751,659.5,866,411,455,19549.85,139.82077814116184
R-HSA-112126,725,840,215,473,246,250,416,142,218,271,379.6,840,142,698,49741.84,223.02878737956675
R-HSA-2129379,726,895,621,442,869,404,910,687,709,525,678.8,910,404,506,29816.359999999997,172.67414398224187
R-HSA-163754,727,700,782,461,642,319,354,844,509,630,596.8,844,319,525,28842.96,169.8321524329242
R-HSA-6793080,728,697,926,837,675,844,803,489,553,912,746.4,926,489,437,19215.24,138.61904631038263
R-HSA-375170,729,860,413,516,557,252,629,600,203,840,559.9,860,203,657,44918.89,211.9407700278547
R-HSA-3000170,730,817,915,676,901,390,748,763,712,316,696.8,915,316,599,35166.159999999996,187.52642480461253
R-HSA-4755609,731,851,308,650,841,476,443,608,821,568,629.7,851,308,543,30714.010000000002,175.2541297658917
R-HSA-5633231,732,747,934,927,932,468,609,689,816,500,735.4,934,468,466,26649.24,163.24594941376034
R-HSA-5619096,733,485,540,622,587,660,563,709,846,818,656.3,846,485,361,12836.01,113.29611643829634
R-HSA-5579022,734,642,503,364,429,677,618,738,310,821,583.6,821,310,511,26961.440000000002,164.1993909854723
R-HSA-4719377,735,858,298,462,826,368,481,664,520,375,558.7,858,298,560,35816.21,189.25171069240034
R-HSA-3295583,736,417,242,494,892,325,570,297,819,372,516.4,892,242,650,47503.840000000004,217.95375656317557
R-HSA-74217,737,587,891,845,320,362,510,437,735,422,584.6,891,320,571,38089.439999999995,195.1651608253891
R-HSA-4085023,738,809,661,609,836,509,460,629,345,618,621.4,836,345,491,21171.44,145.50408928961411
R-HSA-5358565,739,843,927,731,294,609,479,965,710,542,683.9,965,294,671,38911.490000000005,197.2599553888219
R-HSA-2142845,740,711,708,685,201,462,317,445,855,926,605.0,926,201,725,50422.0,224.54843575496133
R-HSA-71064,741,884,761,598,481,691,526,442,638,919,668.1,919,442,477,23617.29,153.67917881092416
R-HSA-8849471,742,299,294,226,894,726,660,359,599,404,520.3,894,226,668,48316.61,219.8103955685445
R-HSA-5619066,743,497,373,833,803,403,801,748,642,727,657.0,833,373,460,26460.2,162.66591529881114
R-HSA-74259,744,574,655,802,646,409,517,463,859,798,646.7,859,409,450,21397.210000000003,146.2778520487637
R-HSA-5682294,745,538,334,716,568,812,413,574,774,524,599.8,812,334,478,22674.559999999998,150.580742460648
R-HSA-444411,746,650,704,804,744,910,872,456,400,378,666.4,910,378,532,33299.84,182.4824375111205
R-HSA-68911,747,259,971,726,365,921,876,949,220,830,686.4,971,220,751,77030.04,277.54286155475154
R-HSA-166187,748,480,882,662,409,345,372,477,647,365,538.7,882,345,537,30814.810000000005,175.54147658032275
R-HSA-5576894,749,463,792,794,915,523,628,900,934,853,755.1,934,463,471,24641.29,156.9754439394901
R-HSA-5619043,750,493,406,695,830,611,380,568,743,800,627.6,830,380,450,23588.639999999996,153.58593685621088
R-HSA-1855231,751,595,553,637,740,407,656,550,551,456,589.6,751,407,344,11094.439999999999,105.33014763115068
R-HSA-6783984,752,875,669,460,428,434,658,476,277,745,577.4,875,277,598,31921.640000000003,178.66628109411133
R-HSA-73817,753,638,624,505,439,443,391,335,906,911,594.5,911,335,576,38898.45,197.226899788036
R-HSA-5223345,754,213,641,361,383,670,758,555,724,413,547.2,758,213,545,33373.159999999996,182.68322309396666
R-HSA-5669034,755,268,461,231,766,220,833,223,242,262,426.1,833,220,613,59810.09000000001,244.5610148817673
R-HSA-140837,756,934,845,859,449,428,837,595,920,606,722.9,934,428,506,32296.890000000003,179.71335509638678
R-HSA-1300642,757,621,830,454,438,793,834,867,561,598,675.3,867,438,429,23366.81,152.8620620036247
R-HSA-5579004,758,765,443,397,434,683,684,828,250,842,608.4,842,250,592,39189.04,197.9622186175938
R-HSA-451326,759,460,883,163,874,961,798,293,611,270,607.2,961,163,798,76329.16,276.27732444049764
R-HSA-390918,760,723,856,443,777,917,757,774,583,878,746.8,917,443,474,17972.76,134.0625227272708
R-HSA-1369062,761,780,686,413,583,869,600,836,490,406,642.4,869,406,463,26079.04,161.49006161371045
R-HSA-5619076,762,395,490,608,802,498,364,804,653,894,627.0,894,364,530,31090.8,176.3258347491938
R-HSA-499943,763,701,821,757,722,400,626,411,794,627,662.2,821,400,421,20121.760000000002,141.851189631952
R-HSA-70921,764,661,657,502,482,381,519,412,601,571,555.0,764,381,383,12785.2,113.07165869482945
R-HSA-8964058,765,759,914,504,631,915,905,455,776,565,718.9,915,455,460,26538.29,162.90577030909617
R-HSA-83936,766,744,806,447,741,939,869,852,706,424,729.4,939,424,515,25957.239999999998,161.112507273644
R-HSA-5602571,767,348,515,741,395,567,426,842,307,763,567.1,842,307,535,35204.69,187.62912886862745
R-HSA-1299287,768,657,790,842,825,651,434,646,687,433,673.3,842,433,409,19076.41,138.11737761773497
R-HSA-6806942,769,325,633,640,468,643,900,386,434,439,563.7,900,325,575,30224.410000000003,173.85168966679618
R-HSA-174362,770,594,424,486,538,367,311,793,830,913,602.6,913,311,602,40261.240000000005,200.65203711898866
